head_sync,Time
0.142204149,115.6
0.152223444,116
0.170700448,116.4
0.175153814,116.8
0.152387776,117.2
0.145081096,117.6
0.11231805,118
0.160234006,118.4
0.179655859,118.8
0.200294766,119.2
0.178222441,119.6
0.172811896,120
0.186495696,120.4
0.209748762,120.8
0.193157923,121.2
0.165480294,121.6
0.133294426,122
0.162149074,122.4
0.176836081,122.8
0.20326195,123.2
0.138720292,123.6
0.100173941,124
0.124705043,124.4
0.148374682,124.8
0.145374633,125.2
0.158513389,125.6
0.166788786,126
0.161290549,126.4
0.154697624,126.8
0.140859532,127.2
0.143612889,127.6
0.153059164,128
0.154388338,128.4
0.14200677,128.8
0.164925912,129.2
0.172789895,129.6
0.161954767,130
0.169036094,130.4
0.162978994,130.8
0.210447884,131.2
0.162303616,131.6
0.127298167,132
0.119885113,132.4
0.12810576,132.8
0.161495813,133.2
0.16660043,133.6
0.145523616,134
0.166503362,134.4
0.185035972,134.8
0.171587136,135.2
0.144191222,135.6
0.138988136,136
0.162565524,136.4
0.149087224,136.8
0.131150596,137.2
0.118454041,137.6
0.107640492,138
0.101331568,138.4
0.106619871,138.8
0.113638096,139.2
0.101106408,139.6
0.107351041,140
0.111087728,140.4
0.102507546,140.8
0.094847346,141.2
0.11060717,141.6
0.127589313,142
0.132904783,142.4
0.131154608,142.8
0.142646658,143.2
0.169355382,143.6
0.135263764,144
0.130267321,144.4
0.092002747,144.8
0.096222123,145.2
0.127870656,145.6
0.181076243,146
0.185506372,146.4
0.204496554,146.8
0.23356874,147.2
0.208714235,147.6
0.201590409,148
0.189294448,148.4
0.174163389,148.8
0.163196255,149.2
0.156200654,149.6
0.16525292,150
0.173542006,150.4
0.178671893,150.8
0.167732928,151.2
0.198989863,151.6
0.194892845,152
0.111792241,152.4
0.083273899,152.8
0.096044664,153.2
0.094811243,153.6
0.113112284,154
0.130104744,154.4
0.132383178,154.8
0.147695161,155.2
0.159327086,155.6
0.226062017,156
0.14371615,156.4
0.124263047,156.8
0.115825567,157.2
0.112482397,157.6
0.111319206,158
0.119080617,158.4
0.122233994,158.8
0.11595142,159.2
0.114213092,159.6
0.115526434,160
0.121919053,160.4
0.109038307,160.8
0.123730642,161.2
0.117610844,161.6
0.111602094,162
0.134110234,162.4
0.144578803,162.8
0.150031061,163.2
0.145618685,163.6
0.156237276,164
0.155681918,164.4
0.131962338,164.8
0.122405592,165.2
0.104366925,165.6
0.098731378,166
0.095112494,166.4
0.106926211,166.8
0.101039516,167.2
0.100255174,167.6
0.096640708,168
0.107815219,168.4
0.111022741,168.8
0.122484046,169.2
0.136473183,169.6
0.157362602,170
0.149798045,170.4
0.140082069,170.8
0.169082274,171.2
0.199100705,171.6
0.226211398,172
0.26592158,172.4
0.220913095,172.8
0.252176638,173.2
0.23659263,173.6
0.208814762,174
0.169999026,174.4
0.143993112,174.8
0.134876804,175.2
0.12006788,175.6
0.126375337,176
0.130632556,176.4
0.152321785,176.8
0.141561367,177.2
0.137735852,177.6
0.129564514,178
0.167978891,178.4
0.183986623,178.8
0.223889667,179.2
0.242581388,179.6
0.220563644,180
0.203992811,180.4
0.193768771,180.8
0.179544618,181.2
0.184600563,181.6
0.205192588,182
0.187260245,182.4
0.180555863,182.8
0.169600697,183.2
0.136418131,183.6
0.143320611,184
0.145090094,184.4
0.145809943,184.8
0.149093012,185.2
0.146028984,185.6
0.121278188,186
0.120711739,186.4
0.102677227,186.8
0.150845425,187.2
0.151174517,187.6
0.144792337,188
0.158019466,188.4
0.158137964,188.8
0.171864436,189.2
0.177791943,189.6
0.189251384,190
0.184799423,190.4
0.117553858,190.8
0.119944469,191.2
0.082962622,191.6
0.084732103,192
0.129349507,192.4
0.11855874,192.8
0.134497511,193.2
0.141988275,193.6
0.137106988,194
0.124814385,194.4
0.129455935,194.8
0.126929223,195.2
0.112582945,195.6
0.123245543,196
0.119931613,196.4
0.110531098,196.8
0.113495284,197.2
0.097585569,197.6
0.097636559,198
0.10768533,198.4
0.112268751,198.8
0.109833007,199.2
0.116130501,199.6
0.099702104,200
0.093943297,200.4
0.098468078,200.8
0.115337762,201.2
0.117443191,201.6
0.107104353,202
0.103734704,202.4
0.142186201,202.8
0.127585845,203.2
0.118560163,203.6
0.143490807,204
0.152359604,204.4
0.122500869,204.8
0.122733246,205.2
0.125707094,205.6
0.129924629,206
0.12394704,206.4
0.121941454,206.8
0.13037241,207.2
0.141776768,207.6
0.138151921,208
0.129749699,208.4
0.131902927,208.8
0.133790289,209.2
0.129753886,209.6
0.150845241,210
0.183232911,210.4
0.194553008,210.8
0.163805792,211.2
0.160338413,211.6
0.173081443,212
0.164778515,212.4
0.173289768,212.8
0.184766318,213.2
0.185611827,213.6
0.154490104,214
0.124369468,214.4
0.135021821,214.8
0.135350486,215.2
0.137503761,215.6
0.16242716,216
0.192556906,216.4
0.179574975,216.8
0.172616005,217.2
0.139962207,217.6
0.139271347,218
0.154978453,218.4
0.159021783,218.8
0.216301495,219.2
0.232557119,219.6
0.186923813,220
0.169699119,220.4
0.150125093,220.8
0.14974559,221.2
0.158905043,221.6
0.167938378,222
0.16362048,222.4
0.186228319,222.8
0.147548208,223.2
0.119079349,223.6
0.164801027,224
0.198543982,224.4
0.217475211,224.8
0.18741632,225.2
0.19162307,225.6
0.204337907,226
0.213612902,226.4
0.226359016,226.8
0.219324114,227.2
0.190826729,227.6
0.184748149,228
0.128932475,228.4
0.133752002,228.8
0.133050629,229.2
0.130408546,229.6
0.149994611,230
0.127773994,230.4
0.137382514,230.8
0.125713223,231.2
0.129105127,231.6
0.127523761,232
0.132374918,232.4
0.134621332,232.8
0.151863996,233.2
0.132395814,233.6
0.13592507,234
0.122589307,234.4
0.147355715,234.8
0.155444453,235.2
0.164951398,235.6
0.15417279,236
0.178351977,236.4
0.167213074,236.8
0.129842207,237.2
0.108057194,237.6
0.127524821,238
0.132357218,238.4
0.114045735,238.8
0.122353448,239.2
0.12714487,239.6
0.114749416,240
0.125283155,240.4
0.110563989,240.8
0.103150601,241.2
0.099754699,241.6
0.098128172,242
0.095110673,242.4
0.082731298,242.8
0.095238138,243.2
0.102629064,243.6
0.147271298,244
0.145172638,244.4
0.151858925,244.8
0.16779576,245.2
0.16131214,245.6
0.135770127,246
0.135926807,246.4
0.131261729,246.8
0.142881563,247.2
0.12886769,247.6
0.119635728,248
0.103482819,248.4
0.132877494,248.8
0.124379611,249.2
0.113154151,249.6
0.121962505,250
0.146864035,250.4
0.142992515,250.8
0.121517307,251.2
0.142999802,251.6
0.137463693,252
0.157414368,252.4
0.161334685,252.8
0.147448072,253.2
0.141077344,253.6
0.112529773,254
0.121815113,254.4
0.134424606,254.8
0.141084223,255.2
0.140150308,255.6
0.146295215,256
0.124727994,256.4
0.118388976,256.8
0.099271828,257.2
0.099029216,257.6
0.102136872,258
0.117081462,258.4
0.120103867,258.8
0.108394988,259.2
0.115877857,259.6
0.15849281,260
0.155703127,260.4
0.168285794,260.8
0.134763001,261.2
0.137940381,261.6
0.11317922,262
0.128329025,262.4
0.114066669,262.8
0.135655486,263.2
0.158407851,263.6
0.15610046,264
0.130289331,264.4
0.143907492,264.8
0.155859099,265.2
0.142014245,265.6
0.152107684,266
0.152559011,266.4
0.137488669,266.8
0.139125357,267.2
0.184885805,267.6
0.1908699,268
0.2030403,268.4
0.200244565,268.8
0.162231778,269.2
0.159663604,269.6
0.140990769,270
0.147814198,270.4
0.166026496,270.8
0.1768414,271.2
0.140224983,271.6
0.126896829,272
0.127212762,272.4
0.13745554,272.8
0.153198267,273.2
0.15028138,273.6
0.144484678,274
0.139840921,274.4
0.120707688,274.8
0.139176357,275.2
0.177591643,275.6
0.178938186,276
0.15896154,276.4
0.145936416,276.8
0.134483259,277.2
0.118294513,277.6
0.129219094,278
0.173049039,278.4
0.180055515,278.8
0.177506061,279.2
0.179711288,279.6
0.167331751,280
0.15905666,280.4
0.143088559,280.8
0.13638518,281.2
0.12990505,281.6
0.209334766,282
0.193170402,282.4
0.192689755,282.8
0.1488874,283.2
0.136873441,283.6
0.123646857,284
0.130767964,284.4
0.118835817,284.8
0.119167387,285.2
0.137642767,285.6
0.128004176,286
0.107135494,286.4
0.126147596,286.8
0.123992439,287.2
0.089175129,287.6
0.086342517,288
0.105674025,288.4
0.107708987,288.8
0.115775116,289.2
0.116838592,289.6
0.128285963,290
0.12271701,290.4
0.129609042,290.8
0.13890329,291.2
0.143576334,291.6
0.167981062,292
0.239044774,292.4
0.227298941,292.8
0.194281441,293.2
0.203495077,293.6
0.113692471,294
0.12672383,294.4
0.142678218,294.8
0.123151331,295.2
0.115991108,295.6
0.125466986,296
0.148273382,296.4
0.141823668,296.8
0.127969722,297.2
0.127579548,297.6
0.130355722,298
0.130881116,298.4
0.125545599,298.8
0.123336105,299.2
0.144023906,299.6
0.146930594,300
0.167013664,300.4
0.162134066,300.8
0.168391954,301.2
0.17931704,301.6
0.18835674,302
0.185303518,302.4
0.140997749,302.8
0.114261247,303.2
0.108198229,303.6
0.120879896,304
0.122435834,304.4
0.112127314,304.8
0.108738708,305.2
0.115402029,305.6
0.119037871,306
0.109648676,306.4
0.129368275,306.8
0.134942163,307.2
0.143265105,307.6
0.143280139,308
0.143590571,308.4
0.139883932,308.8
0.144374503,309.2
0.147512952,309.6
0.14232218,310
0.145965165,310.4
0.137267128,310.8
0.146950216,311.2
0.148050117,311.6
0.134570985,312
0.143881279,312.4
0.138313764,312.8
0.132975482,313.2
0.105769978,313.6
0.096281689,314
0.108605807,314.4
0.118098176,314.8
0.124377441,315.2
0.125826502,315.6
0.122643518,316
0.130278888,316.4
0.141727428,316.8
0.135453994,317.2
0.12095588,317.6
0.138376884,318
0.156112318,318.4
0.201300751,318.8
0.245346046,319.2
0.276071126,319.6
0.232981404,320
0.201588576,320.4
0.183326408,320.8
0.161289737,321.2
0.152282688,321.6
0.144775494,322
0.123728087,322.4
0.09540378,322.8
0.099671324,323.2
0.112501506,323.6
0.121186904,324
0.12610333,324.4
0.127528527,324.8
0.124840577,325.2
0.111048119,325.6
0.134558045,326
0.128744992,326.4
0.120307852,326.8
0.135334819,327.2
0.120056412,327.6
0.122363468,328
0.119305132,328.4
0.109970483,328.8
0.115107767,329.2
0.104732487,329.6
0.108151622,330
0.114553575,330.4
0.117492904,330.8
0.109791803,331.2
0.114702923,331.6
0.116365167,332
0.114047956,332.4
0.110057647,332.8
0.122163324,333.2
0.142283093,333.6
0.164365289,334
0.21262749,334.4
0.211127303,334.8
0.217357368,335.2
0.146795519,335.6
0.182224974,336
0.178553981,336.4
0.158743183,336.8
0.191216204,337.2
0.198575488,337.6
0.193068274,338
0.181627989,338.4
0.188639995,338.8
0.223928552,339.2
0.228835027,339.6
0.184600557,340
0.20339379,340.4
0.198797863,340.8
0.176185019,341.2
0.152131586,341.6
0.173035014,342
0.170576597,342.4
0.18673379,342.8
0.170878987,343.2
0.139676608,343.6
0.134881962,344
0.144803555,344.4
0.150916974,344.8
0.163089172,345.2
0.188510064,345.6
0.191624125,346
0.175787947,346.4
0.138396625,346.8
0.158554219,347.2
0.151297311,347.6
0.126979908,348
0.13952921,348.4
0.139863753,348.8
0.128940787,349.2
0.160308156,349.6
0.179526427,350
0.190331187,350.4
