r_r_VM,Time
0.809862195,42.18557694
0.837337401,42.57879008
0.795907076,42.97200322
0.68268523,43.36521637
0.497621252,43.75842951
0.254876847,44.15164265
-0.00133745,44.54485579
-0.21625597,44.93806893
-0.386183231,45.33128207
-0.521586909,45.72449521
-0.618000755,46.11770835
-0.667392207,46.51092149
-0.674033674,46.90413464
-0.648264424,47.29734778
-0.59735096,47.69056092
-0.528017305,48.08377406
-0.451689356,48.4769872
-0.389334747,48.87020034
-0.365726835,49.26341348
-0.384145671,49.65662662
-0.424324669,50.04983977
-0.465068467,50.44305291
-0.494621675,50.83626605
-0.506304371,51.22947919
-0.492420801,51.62269233
-0.443782035,52.01590547
-0.356806531,52.40911861
-0.234639982,52.80233175
-0.080428925,53.1955449
0.092424155,53.58875804
0.268078906,53.98197118
0.439427656,54.37518432
0.596257973,54.76839746
0.729372007,55.1616106
0.835413533,55.55482374
0.911822233,55.94803688
0.956595773,56.34125002
0.972634466,56.73446317
0.97609058,57.12767631
0.965407886,57.52088945
0.935916401,57.91410259
0.894580884,58.30731573
0.853276685,58.70052887
0.820704138,59.09374201
0.798681594,59.48695515
0.786090858,59.8801683
0.781464397,60.27338144
0.783943011,60.66659458
0.791686455,61.05980772
0.79704167,61.45302086
0.801228652,61.846234
0.81672356,62.23944714
0.845911073,62.63266028
0.873746674,63.02587342
0.88086931,63.41908657
0.859251501,63.81229971
0.809443653,64.20551285
0.734986593,64.59872599
0.635623924,64.99193913
0.492941762,65.38515227
0.309641872,65.77836541
0.108108004,66.17157855
-0.101010785,66.5647917
-0.297699708,66.95800484
-0.478700162,67.35121798
-0.647968773,67.74443112
-0.794963125,68.13764426
-0.899028596,68.5308574
-0.941525259,68.92407054
-0.91429064,69.31728368
-0.823058017,69.71049682
